Date,State_Num,State,County_Num,County_Name,Event,Property_DMG,Damage Factor,F-Scale
9-Aug-99,27,MN,39,DODGE,TORNADO,0,,0
9-Aug-99,27,MN,43,FARIBAULT,TORNADO,0,,0
12-Aug-99,27,MN,79,LE SUEUR,TORNADO,0,,0
12-Aug-99,27,MN,131,RICE,TORNADO,0,,0
12-Aug-99,27,MN,37,DAKOTA,TORNADO,0,,0
27-Feb-99,28,MS,77,LAWRENCE,TORNADO,25,K,0
9-Jul-99,27,MN,25,CHISAGO,TORNADO,0,,0
8-Apr-99,31,NE,81,HAMILTON,TORNADO,300,K,1
2-May-99,31,NE,79,HALL,TORNADO,0,,0
28-Jun-99,29,MO,97,JASPER,TORNADO,220,K,1
16-May-99,31,NE,25,CASS,TORNADO,5,K,0
9-Jul-99,27,MN,25,CHISAGO,TORNADO,0,,0
9-Jul-99,27,MN,25,CHISAGO,TORNADO,0,,0
4-Jun-99,31,NE,165,SIOUX,TORNADO,0,,0
4-Jun-99,31,NE,45,DAWES,TORNADO,0,,0
11-Feb-99,29,MO,163,PIKE,TORNADO,200,K,2
8-Jan-99,28,MS,53,HUMPHREYS,TORNADO,0,,0
17-Jan-99,28,MS,93,MARSHALL,TORNADO,50,K,0
21-Jan-99,28,MS,11,BOLIVAR,TORNADO,30,K,1
25-Jul-99,27,MN,5,BECKER,TORNADO,0,,0
4-Jun-99,31,NE,91,HOOKER,TORNADO,0,,0
4-Jun-99,31,NE,31,CHERRY,TORNADO,0,,0
4-Jun-99,31,NE,171,THOMAS,TORNADO,50,K,2
9-Dec-99,28,MS,163,YAZOO,TORNADO,200,K,3
14-Apr-99,28,MS,35,FORREST,TORNADO,0,,0
25-Jul-99,27,MN,97,MORRISON,TORNADO,0,,0
22-Jan-99,28,MS,81,LEE,TORNADO,0.1,K,0
22-Jan-99,28,MS,113,PIKE,TORNADO,5,K,0
29-Jun-99,30,MT,57,MADISON,TORNADO,0,,0
30-Jun-99,30,MT,27,FERGUS,TORNADO,0,,0
2-May-99,31,NE,73,GOSPER,TORNADO,75,K,1
3-May-99,31,NE,3,ANTELOPE,TORNADO,10,K,0
21-Jun-99,30,MT,105,VALLEY,TORNADO,0,,0
21-Jul-99,30,MT,85,ROOSEVELT,TORNADO,0,,0
21-Jul-99,30,MT,85,ROOSEVELT,TORNADO,20,K,1
3-Apr-99,29,MO,149,OREGON,TORNADO,50,K,0
22-Jan-99,28,MS,117,PRENTISS,TORNADO,0.1,K,0
22-Jan-99,28,MS,77,LAWRENCE,TORNADO,5,K,0
20-May-99,30,MT,65,MUSSELSHELL,TORNADO,25,K,0
3-May-99,31,NE,107,KNOX,TORNADO,10,K,0
3-May-99,31,NE,107,KNOX,TORNADO,0,,0
3-May-99,31,NE,27,CEDAR,TORNADO,15,K,0
3-May-99,31,NE,27,CEDAR,TORNADO,50,K,1
3-May-99,31,NE,107,KNOX,TORNADO,0,,0
26-Jun-99,31,NE,145,RED WILLOW,TORNADO,0,,0
29-Jun-99,31,NE,31,CHERRY,TORNADO,0,,0
29-Jun-99,31,NE,31,CHERRY,TORNADO,0,,0
29-Jun-99,31,NE,31,CHERRY,TORNADO,0,,0
29-Jun-99,31,NE,31,CHERRY,TORNADO,5,K,0
29-Jun-99,31,NE,41,CUSTER,TORNADO,0,,0
30-Jun-99,31,NE,179,WAYNE,TORNADO,0,,0
20-Aug-99,34,NJ,29,OCEAN,TORNADO,4.2,M,2
30-Jun-99,31,NE,13,BOX BUTTE,TORNADO,0,,0
19-Jul-99,31,NE,69,GARDEN,TORNADO,0,,0
27-Jun-99,31,NE,157,SCOTTS BLUFF,TORNADO,20,K,1
27-Jun-99,31,NE,157,SCOTTS BLUFF,TORNADO,0,,0
27-Jun-99,31,NE,123,MORRILL,TORNADO,0,,0
25-May-99,35,NM,43,SANDOVAL,TORNADO,0,,0
6-Jul-99,33,NH,13,MERRIMACK,TORNADO,0,,1
1-Sep-99,31,NE,33,CHEYENNE,TORNADO,0,,0
2-Sep-99,31,NE,7,BANNER,TORNADO,0,,0
3-Sep-99,31,NE,157,SCOTTS BLUFF,TORNADO,0,,0
3-Sep-99,31,NE,165,SIOUX,TORNADO,0,,0
13-Jul-99,32,NV,31,WASHOE,TORNADO,0,,0
21-Jun-99,30,MT,105,VALLEY,TORNADO,250,K,1
17-Aug-99,31,NE,69,GARDEN,TORNADO,0,,0
17-Aug-99,31,NE,69,GARDEN,TORNADO,0,,0
17-Aug-99,31,NE,69,GARDEN,TORNADO,0,,0
17-Aug-99,31,NE,49,DEUEL,TORNADO,0,,0
3-Jun-99,38,ND,55,MCLEAN,TORNADO,0,,0
3-Jun-99,38,ND,29,EMMONS,TORNADO,0,,0
3-Jun-99,38,ND,15,BURLEIGH,TORNADO,0,,0
3-Jun-99,38,ND,55,MCLEAN,TORNADO,0,,0
3-Jun-99,38,ND,15,BURLEIGH,TORNADO,75,K,1
3-Jun-99,38,ND,43,KIDDER,TORNADO,400,K,2
3-Jun-99,38,ND,49,MCHENRY,TORNADO,0,,0
3-Jun-99,31,NE,31,CHERRY,TORNADO,0,,0
23-Jun-99,31,NE,99,KEARNEY,TORNADO,0,,0
19-Jul-99,31,NE,101,KEITH,TORNADO,500,K,1
27-Jun-99,31,NE,101,KEITH,TORNADO,0,,0
13-Aug-99,33,NH,19,SULLIVAN,TORNADO,100,K,1
13-Aug-99,33,NH,9,GRAFTON,TORNADO,0,,1
27-Jun-99,31,NE,49,DEUEL,TORNADO,0,,0
11-Sep-99,31,NE,73,GOSPER,TORNADO,0,,0
2-May-99,31,NE,99,KEARNEY,TORNADO,50,K,0
2-Jul-99,31,NE,135,PERKINS,TORNADO,700,K,1
6-Jul-99,33,NH,1,BELKNAP,TORNADO,0,,2
25-May-99,35,NM,5,CHAVES,TORNADO,0,,0
25-May-99,35,NM,37,QUAY,TORNADO,0,,0
30-Apr-99,35,NM,25,LEA,TORNADO,0,,0
3-Jun-99,31,NE,41,CUSTER,TORNADO,300,K,2
9-Jun-99,31,NE,185,YORK,TORNADO,0,,0
10-Jun-99,31,NE,165,SIOUX,TORNADO,0,,0
10-Jun-99,31,NE,165,SIOUX,TORNADO,0,,0
10-Jun-99,31,NE,165,SIOUX,TORNADO,0,,0
26-Jun-99,31,NE,7,BANNER,TORNADO,0,,0
26-Jun-99,31,NE,33,CHEYENNE,TORNADO,0,,0
26-Jun-99,31,NE,145,RED WILLOW,TORNADO,6.5,K,1
2-Jul-99,31,NE,41,CUSTER,TORNADO,20,K,0
6-Jul-99,33,NH,17,STRAFFORD,TORNADO,0,,2
10-Jun-99,31,NE,165,SIOUX,TORNADO,0,,0
15-Apr-99,37,NC,155,ROBESON,TORNADO,200,K,2
15-Apr-99,37,NC,155,ROBESON,TORNADO,20,K,1
15-Apr-99,37,NC,17,BLADEN,TORNADO,200,K,2
6-May-99,37,NC,21,BUNCOMBE,TORNADO,250,K,1
29-May-99,35,NM,15,EDDY,TORNADO,0,,0
12-Feb-99,34,NJ,7,CAMDEN,TORNADO,100,K,1
2-Jun-99,35,NM,5,CHAVES,TORNADO,0,,0
15-Apr-99,37,NC,103,JONES,TORNADO,2,M,2
15-Apr-99,37,NC,133,ONSLOW,TORNADO,2,M,1
15-Apr-99,37,NC,49,CRAVEN,TORNADO,0,,0
15-Apr-99,37,NC,31,CARTERET,TORNADO,500,K,1
8-Aug-99,36,NY,103,SUFFOLK,TORNADO,1,M,2
28-Jun-99,35,NM,19,GUADALUPE,TORNADO,0,,0
28-Jun-99,35,NM,19,GUADALUPE,TORNADO,0,,0
15-Apr-99,37,NC,61,DUPLIN,TORNADO,4,M,2
15-Apr-99,37,NC,107,LENOIR,TORNADO,0,,1
11-Apr-99,37,NC,139,PASQUOTANK,TORNADO,50,K,0
11-Apr-99,37,NC,147,PITT,TORNADO,0,,0
11-Apr-99,37,NC,49,CRAVEN,TORNADO,0,,0
11-Apr-99,37,NC,49,CRAVEN,TORNADO,0,,0
22-Aug-99,38,ND,17,CASS,TORNADO,0,,0
27-Jul-99,38,ND,77,RICHLAND,TORNADO,0,,0
15-Sep-99,37,NC,147,PITT,TORNADO,0,,0
15-Sep-99,37,NC,133,ONSLOW,TORNADO,0,,0
15-Sep-99,37,NC,137,PAMLICO,TORNADO,0,,0
20-Jun-99,38,ND,33,GOLDEN VALLEY,TORNADO,0,,0
20-Jun-99,38,ND,87,SLOPE,TORNADO,5,K,0
20-Jun-99,38,ND,11,BOWMAN,TORNADO,0,,0
11-Feb-99,40,OK,89,MCCURTAIN,TORNADO,60,K,1
15-Sep-99,37,NC,31,CARTERET,TORNADO,300,K,2
6-Jun-99,38,ND,63,NELSON,TORNADO,100,K,1
6-Jun-99,38,ND,99,WALSH,TORNADO,15,K,2
8-Mar-99,40,OK,91,MCINTOSH,TORNADO,90,K,2
8-Mar-99,40,OK,91,MCINTOSH,TORNADO,910,K,2
8-Mar-99,40,OK,131,ROGERS,TORNADO,5,K,1
6-Jun-99,38,ND,5,BENSON,TORNADO,0,,0
6-Jun-99,38,ND,99,WALSH,TORNADO,2,K,0
6-Jun-99,38,ND,99,WALSH,TORNADO,250,K,2
6-Jun-99,38,ND,83,SHERIDAN,TORNADO,0,,0
6-Jun-99,38,ND,99,WALSH,TORNADO,0,,0
6-Jun-99,38,ND,67,PEMBINA,TORNADO,0,,0
6-Jun-99,38,ND,99,WALSH,TORNADO,0,,0
6-Jun-99,38,ND,67,PEMBINA,TORNADO,1,M,4
6-Jun-99,38,ND,67,PEMBINA,TORNADO,0,,0
5-Apr-99,40,OK,93,MAJOR,TORNADO,0,,0
5-Apr-99,40,OK,47,GARFIELD,TORNADO,0,,0
13-Jul-99,38,ND,63,NELSON,TORNADO,0,,0
13-Jul-99,38,ND,99,WALSH,TORNADO,0,,0
29-Sep-99,37,NC,167,STANLY,TORNADO,25,K,2
29-Sep-99,37,NC,171,SURRY,TORNADO,150,K,1
2-Apr-99,40,OK,103,NOBLE,TORNADO,0,,0
2-Apr-99,40,OK,39,CUSTER,TORNADO,0.1,K,0
2-Apr-99,40,OK,57,HARMON,TORNADO,0,,0
2-Apr-99,40,OK,55,GREER,TORNADO,40,K,1
2-Apr-99,40,OK,55,GREER,TORNADO,50,K,1
2-Apr-99,40,OK,9,BECKHAM,TORNADO,1,K,0
2-Apr-99,40,OK,149,WASHITA,TORNADO,35,K,1
5-Apr-99,40,OK,53,GRANT,TORNADO,12,K,0
15-Sep-99,37,NC,137,PAMLICO,TORNADO,0,,0
15-Sep-99,37,NC,15,BERTIE,TORNADO,2,K,0
15-Sep-99,37,NC,137,PAMLICO,TORNADO,700,K,2
15-Sep-99,37,NC,49,CRAVEN,TORNADO,0,,0
15-Sep-99,37,NC,137,PAMLICO,TORNADO,0,,0
22-Nov-99,40,OK,131,ROGERS,TORNADO,150,K,1
15-Aug-99,38,ND,93,STUTSMAN,TORNADO,80,K,2
15-Aug-99,38,ND,93,STUTSMAN,TORNADO,0,,0
28-Jul-99,39,OH,75,HOLMES,TORNADO,75,K,1
25-Jun-99,38,ND,85,SIOUX,TORNADO,0,,1
25-Jun-99,38,ND,15,BURLEIGH,TORNADO,0,,1
25-Jun-99,38,ND,43,KIDDER,TORNADO,0,,1
15-Aug-99,38,ND,93,STUTSMAN,TORNADO,0,,0
11-Aug-99,38,ND,1,ADAMS,TORNADO,0,,1
11-Aug-99,38,ND,1,ADAMS,TORNADO,0,,0
15-Sep-99,37,NC,143,PERQUIMANS,TORNADO,125,K,1
15-Sep-99,37,NC,141,PENDER,TORNADO,0,,0
15-Sep-99,37,NC,129,NEW HANOVER,TORNADO,0,,0
29-Sep-99,37,NC,167,STANLY,TORNADO,3,M,2
17-Oct-99,37,NC,133,ONSLOW,TORNADO,0,,0
29-Sep-99,37,NC,123,MONTGOMERY,TORNADO,0,,0
25-Jul-99,38,ND,3,BARNES,TORNADO,10,K,0
17-Oct-99,37,NC,139,PASQUOTANK,TORNADO,150,K,2
27-Jul-99,38,ND,21,DICKEY,TORNADO,800,K,2
15-Aug-99,38,ND,3,BARNES,TORNADO,0,,0
15-Aug-99,38,ND,3,BARNES,TORNADO,5,K,1
13-Oct-99,39,OH,47,FAYETTE,TORNADO,30,K,0
15-Aug-99,38,ND,45,LA MOURE,TORNADO,0,,2
15-Aug-99,38,ND,3,BARNES,TORNADO,0,,0
15-Aug-99,38,ND,73,RANSOM,TORNADO,1.2,M,2
15-Aug-99,38,ND,57,MERCER,TORNADO,0,,0
8-Jun-99,38,ND,61,MOUNTRAIL,TORNADO,0,,0
8-Jun-99,38,ND,75,RENVILLE,TORNADO,0,,0
9-Jun-99,38,ND,99,WALSH,TORNADO,0,,0
13-Jun-99,38,ND,57,MERCER,TORNADO,150,K,1
13-Jun-99,38,ND,65,OLIVER,TORNADO,0,,1
1-Aug-99,37,NC,119,MECKLENBURG,TORNADO,0,,0
15-Sep-99,37,NC,129,NEW HANOVER,TORNADO,0,,0
13-Jun-99,38,ND,59,MORTON,TORNADO,0,,0
6-Jun-99,38,ND,85,SIOUX,TORNADO,0,,0
6-Jun-99,38,ND,15,BURLEIGH,TORNADO,20,K,0
6-Jun-99,38,ND,27,EDDY,TORNADO,0,,0
6-Jun-99,38,ND,27,EDDY,TORNADO,0,,0
6-Jun-99,38,ND,71,RAMSEY,TORNADO,0,,0
6-Jun-99,38,ND,5,BENSON,TORNADO,0,,0
6-Jun-99,38,ND,5,BENSON,TORNADO,0,,0
6-Jun-99,38,ND,71,RAMSEY,TORNADO,0,,0
6-Jun-99,38,ND,15,BURLEIGH,TORNADO,0,,0
6-Jun-99,38,ND,71,RAMSEY,TORNADO,0,,0
13-Jul-99,38,ND,101,WARD,TORNADO,150,K,1
13-Jul-99,38,ND,101,WARD,TORNADO,0,,1
13-Jul-99,38,ND,101,WARD,TORNADO,120,K,1
13-Oct-99,39,OH,129,PICKAWAY,TORNADO,4,M,3
13-Oct-99,39,OH,141,ROSS,TORNADO,10,K,0
15-Sep-99,37,NC,31,CARTERET,TORNADO,0,,1
15-Sep-99,37,NC,31,CARTERET,TORNADO,0,,0
15-Sep-99,37,NC,187,WASHINGTON,TORNADO,0,,0
13-Jul-99,38,ND,71,RAMSEY,TORNADO,0,,0
15-Aug-99,38,ND,55,MCLEAN,TORNADO,0,,0
15-Aug-99,38,ND,49,MCHENRY,TORNADO,0,,0
15-Aug-99,38,ND,47,LOGAN,TORNADO,0,,1
15-Sep-99,37,NC,95,HYDE,TORNADO,0,,0
13-Jun-99,38,ND,53,MCKENZIE,TORNADO,0,,0
9-Jul-99,39,OH,109,MIAMI,TORNADO,10,K,0
5-Apr-99,40,OK,145,WAGONER,TORNADO,40,K,0
9-Apr-99,39,OH,61,HAMILTON,TORNADO,200,K,1
4-May-99,40,OK,21,CHEROKEE,TORNADO,35,K,1
9-Jul-99,39,OH,77,HURON,TORNADO,100,K,1
24-Aug-99,39,OH,25,CLERMONT,TORNADO,25,K,0
24-Aug-99,39,OH,165,WARREN,TORNADO,25,K,0
3-May-99,40,OK,83,LOGAN,TORNADO,50,K,2
4-May-99,40,OK,101,MUSKOGEE,TORNADO,0,,0
1-Jul-99,39,OH,169,WAYNE,TORNADO,150,K,1
1-Jul-99,39,OH,135,PREBLE,TORNADO,20,K,0
22-Apr-99,40,OK,21,CHEROKEE,TORNADO,0,,0
22-Apr-99,40,OK,101,MUSKOGEE,TORNADO,1,K,0
9-Apr-99,39,OH,109,MIAMI,TORNADO,250,K,1
9-Apr-99,39,OH,61,HAMILTON,TORNADO,82,M,4
28-Jul-99,39,OH,35,CUYAHOGA,TORNADO,175,K,1
28-Jul-99,39,OH,153,SUMMIT,TORNADO,75,K,0
8-Mar-99,40,OK,91,MCINTOSH,TORNADO,0,,0
9-Apr-99,39,OH,165,WARREN,TORNADO,3,M,1
9-Apr-99,39,OH,165,WARREN,TORNADO,2.5,M,2
9-Apr-99,39,OH,21,CHAMPAIGN,TORNADO,300,K,1
9-Jul-99,39,OH,99,MAHONING,TORNADO,150,K,1
9-Jul-99,39,OH,93,LORAIN,TORNADO,30,K,0
4-May-99,40,OK,27,CLEVELAND,TORNADO,1,K,0
8-Mar-99,40,OK,143,TULSA,TORNADO,100,K,1
8-Mar-99,40,OK,131,ROGERS,TORNADO,20,K,1
2-Apr-99,40,OK,39,CUSTER,TORNADO,5,K,0
21-Apr-99,40,OK,103,NOBLE,TORNADO,30,K,1
4-May-99,40,OK,1,ADAIR,TORNADO,1,K,1
3-May-99,40,OK,47,GARFIELD,TORNADO,25,K,2
3-May-99,40,OK,103,NOBLE,TORNADO,3,M,2
3-May-99,40,OK,73,KINGFISHER,TORNADO,50,K,3
3-May-99,40,OK,93,MAJOR,TORNADO,5,K,1
3-May-99,40,OK,73,KINGFISHER,TORNADO,0.5,K,0
3-May-99,40,OK,73,KINGFISHER,TORNADO,4,K,0
3-May-99,40,OK,83,LOGAN,TORNADO,0.5,K,0
3-May-99,40,OK,37,CREEK,TORNADO,2,K,3
22-Apr-99,40,OK,131,ROGERS,TORNADO,1,K,1
22-Apr-99,40,OK,97,MAYES,TORNADO,2,K,1
4-May-99,40,OK,113,OSAGE,TORNADO,0,,0
5-Apr-99,40,OK,3,ALFALFA,TORNADO,60,K,1
5-Apr-99,40,OK,87,MCCLAIN,TORNADO,40,K,1
9-Jul-99,39,OH,103,MEDINA,TORNADO,100,K,0
